gauge_id,direction,total_precursor_events,superseded,consumed,consumed_but_gap_excluded
41011,ftd,159,129,30,14
41011,dtf,59,28,30,1
41012,ftd,146,116,30,16
41012,dtf,69,38,30,0
41013,ftd,128,100,28,20
41013,dtf,36,7,28,0
41014,ftd,150,120,30,16
41014,dtf,70,40,29,0
41016,ftd,125,97,28,17
41016,dtf,37,8,28,0
41019,ftd,131,101,30,21
41019,dtf,46,15,30,0
41020,ftd,137,108,29,14
41020,dtf,72,42,29,1
41022,ftd,139,110,29,9
41022,dtf,129,99,29,3
41023,ftd,20,12,7,7
41023,dtf,31,23,8,0
41025,ftd,158,128,30,20
41025,dtf,65,35,29,0
41027,ftd,132,102,30,30
41027,dtf,36,5,30,0
41028,ftd,97,71,26,13
41028,dtf,67,40,26,3
41029,ftd,119,91,28,23
41029,dtf,30,1,28,1
42001,ftd,118,85,32,9
42001,dtf,52,19,33,0
42003,ftd,136,106,30,8
42003,dtf,123,92,30,3
42004,ftd,29,17,12,9
42004,dtf,80,67,12,0
42006,ftd,25,11,14,14
42006,dtf,32,17,14,1
42008,ftd,13,7,5,4
42008,dtf,44,38,6,1
42010,ftd,26,8,18,18
42010,dtf,33,14,18,4
42011,ftd,131,99,31,8
42011,dtf,80,48,32,0
42016,ftd,23,10,13,13
42016,dtf,34,20,13,3
42017,ftd,182,150,32,5
42017,dtf,106,73,32,1
42024,ftd,17,6,11,9
42024,dtf,39,27,11,4
42026,ftd,10,4,6,6
42026,dtf,30,23,6,0
42027,ftd,24,16,7,7
42027,dtf,65,57,8,0
43005,ftd,28,15,13,13
43005,dtf,32,18,13,0
43006,ftd,65,43,22,14
43006,dtf,47,24,22,7
43007,ftd,94,66,28,21
43007,dtf,40,11,28,2
43008,ftd,13,7,6,4
43008,dtf,72,65,6,0
43009,ftd,113,85,28,16
43009,dtf,46,17,28,0
43014,ftd,23,16,7,6
43014,dtf,91,83,7,0
43017,ftd,47,34,13,4
43017,dtf,44,30,13,2
43018,ftd,20,10,10,9
43018,dtf,31,20,10,1
43021,ftd,29,14,15,15
43021,dtf,37,21,15,1
44001,ftd,70,47,23,19
44001,dtf,41,17,23,5
44002,ftd,31,16,15,7
44002,dtf,82,66,15,1
44006,ftd,28,16,12,5
44006,dtf,106,93,12,0
44009,ftd,49,20,29,22
44009,dtf,70,41,28,4
44011,ftd,156,129,27,9
44011,dtf,53,25,27,4
45001,ftd,118,89,29,16
45001,dtf,72,42,29,1
45003,ftd,147,118,29,11
45003,dtf,72,42,29,1
45004,ftd,152,122,30,11
45004,dtf,88,57,30,1
45005,ftd,163,135,28,11
45005,dtf,103,74,28,0
45009,ftd,124,96,28,24
45009,dtf,34,6,27,0
45012,ftd,103,76,27,21
45012,dtf,44,16,27,1
46003,ftd,149,119,30,17
46003,dtf,63,32,30,0
46005,ftd,210,169,41,5
46005,dtf,129,88,40,0
46008,ftd,133,102,31,18
46008,dtf,56,24,31,1
46014,ftd,109,81,28,18
46014,dtf,45,16,28,0
47001,ftd,134,104,30,17
47001,dtf,63,32,30,1
47004,ftd,133,103,30,17
47004,dtf,58,28,29,2
47005,ftd,162,131,31,5
47005,dtf,108,77,30,0
47008,ftd,128,100,28,11
47008,dtf,71,42,28,1
47009,ftd,96,68,28,20
47009,dtf,45,16,28,0
47011,ftd,155,125,30,18
47011,dtf,47,16,30,0
47014,ftd,168,138,30,11
47014,dtf,70,39,30,0
47018,ftd,173,142,31,12
47018,dtf,84,53,30,0
48003,ftd,80,53,27,21
48003,dtf,54,26,27,3
48004,ftd,128,99,29,17
48004,dtf,76,47,28,0
48005,ftd,82,54,28,26
48005,dtf,37,8,28,0
48011,ftd,99,71,28,18
48011,dtf,52,23,28,0
49001,ftd,102,74,28,20
49001,dtf,54,25,28,1
49002,ftd,52,26,26,26
49002,dtf,37,10,26,2
49004,ftd,92,64,28,19
49004,dtf,49,20,28,1
50001,ftd,119,91,28,16
50001,dtf,46,17,28,0
50002,ftd,145,115,30,15
50002,dtf,56,26,29,0
50006,ftd,127,97,30,20
50006,dtf,48,18,29,1
50007,ftd,145,116,29,15
50007,dtf,69,39,29,1
50008,ftd,153,124,29,14
50008,dtf,52,22,29,0
50011,ftd,142,113,29,15
50011,dtf,48,18,29,0
51001,ftd,70,49,21,13
51001,dtf,41,19,21,1
52004,ftd,140,112,28,20
52004,dtf,52,23,28,0
52005,ftd,98,72,26,17
52005,dtf,46,19,26,2
52006,ftd,113,86,27,14
52006,dtf,59,31,27,2
52007,ftd,139,110,29,19
52007,dtf,55,25,29,0
52009,ftd,106,79,27,17
52009,dtf,60,32,27,2
52010,ftd,125,97,28,13
52010,dtf,63,34,28,0
52011,ftd,106,79,27,19
52011,dtf,58,30,27,0
52015,ftd,89,63,26,12
52015,dtf,49,22,26,7
52016,ftd,88,65,23,11
52016,dtf,58,34,23,2
53005,ftd,127,100,27,14
53005,dtf,46,18,27,2
53006,ftd,142,114,28,13
53006,dtf,54,25,28,0
53007,ftd,142,114,28,12
53007,dtf,53,24,28,1
53008,ftd,104,77,27,18
53008,dtf,39,11,27,1
53009,ftd,128,100,28,16
53009,dtf,64,35,28,1
53013,ftd,131,104,27,15
53013,dtf,46,18,27,0
53017,ftd,128,101,27,13
53017,dtf,52,24,27,1
53018,ftd,118,91,27,18
53018,dtf,52,24,27,2
53022,ftd,115,88,27,14
53022,dtf,50,22,27,0
53023,ftd,85,57,28,24
53023,dtf,35,6,28,3
53028,ftd,79,51,28,23
53028,dtf,50,21,28,1
54001,ftd,81,55,26,17
54001,dtf,57,30,26,7
54002,ftd,87,65,22,13
54002,dtf,49,26,22,4
54003,ftd,151,122,29,15
54003,dtf,76,47,28,2
54004,ftd,171,137,34,10
54004,dtf,98,63,34,0
54005,ftd,96,68,28,17
54005,dtf,60,31,28,3
54007,ftd,130,102,28,12
54007,dtf,66,37,28,2
